# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
120           	smoothSolver	4.230700e-03	3.512660e-04	6	2.597570e-01	2.143480e-02	3	false	GAMG	1.893660e-01	1.316710e-03	4	true
121           	smoothSolver	4.226130e-03	3.508220e-04	6	2.354130e-01	1.914990e-02	3	false	GAMG	1.668060e-01	9.015070e-04	5	true
122           	smoothSolver	4.221680e-03	3.504460e-04	6	2.603740e-01	1.808980e-02	3	false	GAMG	1.818790e-01	1.578660e-03	4	true
123           	smoothSolver	4.218510e-03	3.500880e-04	6	2.559090e-01	1.772350e-02	3	false	GAMG	1.827480e-01	1.200350e-03	4	true
124           	smoothSolver	4.213480e-03	3.496740e-04	6	2.229300e-01	1.837010e-02	3	false	GAMG	1.693100e-01	1.167930e-03	4	true
125           	smoothSolver	4.209390e-03	3.492220e-04	6	2.592260e-01	1.928260e-02	3	false	GAMG	1.812130e-01	1.489290e-03	4	true
126           	smoothSolver	4.205310e-03	3.488550e-04	6	2.700440e-01	1.961500e-02	3	false	GAMG	1.929760e-01	1.188880e-03	5	true
127           	smoothSolver	4.201340e-03	3.484080e-04	6	2.654960e-01	2.134080e-02	3	false	GAMG	1.728060e-01	1.298450e-03	4	true
128           	smoothSolver	4.197770e-03	3.481360e-04	6	2.702290e-01	2.129280e-02	3	false	GAMG	1.744480e-01	5.421290e-04	6	true
129           	smoothSolver	4.193570e-03	3.477280e-04	6	2.925990e-01	1.994560e-02	3	false	GAMG	1.983050e-01	1.371540e-03	4	true
130           	smoothSolver	4.187780e-03	3.472640e-04	6	2.938340e-01	2.163030e-02	3	false	GAMG	1.825410e-01	1.023210e-03	5	true
131           	smoothSolver	4.184820e-03	3.468560e-04	6	2.902940e-01	2.290860e-02	3	false	GAMG	1.807490e-01	1.102430e-03	5	true
132           	smoothSolver	4.180290e-03	3.464290e-04	6	3.044030e-01	2.508870e-02	3	false	GAMG	1.585860e-01	1.536430e-03	4	true
133           	smoothSolver	4.176870e-03	3.460020e-04	6	3.203340e-01	2.521960e-02	3	false	GAMG	1.607370e-01	1.193000e-03	5	true
134           	smoothSolver	4.171860e-03	3.454970e-04	6	3.225280e-01	2.571010e-02	3	false	GAMG	1.496560e-01	1.161230e-03	5	true
135           	smoothSolver	4.164860e-03	3.449370e-04	6	3.230150e-01	2.318810e-02	3	false	GAMG	1.558660e-01	1.376490e-03	5	true
136           	smoothSolver	4.163290e-03	3.446710e-04	6	3.511620e-01	2.790240e-02	3	false	GAMG	1.771280e-01	7.490590e-04	6	true
137           	smoothSolver	4.153330e-03	3.439660e-04	6	3.480680e-01	2.238250e-02	3	false	GAMG	2.054960e-01	1.311450e-03	4	true
138           	smoothSolver	4.149780e-03	3.434220e-04	6	3.303780e-01	2.296050e-02	3	false	GAMG	2.055690e-01	1.482090e-03	4	true
139           	smoothSolver	4.144810e-03	3.429650e-04	6	3.284210e-01	2.068480e-02	3	false	GAMG	2.123280e-01	1.827890e-03	4	true
140           	smoothSolver	4.139010e-03	3.424500e-04	6	3.374340e-01	2.616090e-02	3	false	GAMG	2.259700e-01	1.710450e-03	4	true
141           	smoothSolver	4.131380e-03	3.418120e-04	6	3.349720e-01	2.148600e-02	3	false	GAMG	2.132940e-01	1.775580e-03	4	true
142           	smoothSolver	4.123830e-03	3.411000e-04	6	3.165280e-01	2.613000e-02	3	false	GAMG	1.918350e-01	1.768540e-03	4	true
