# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
113           	smoothSolver	3.943000e-04	2.669480e-05	2	3.362170e-02	1.870270e-03	1	false	GAMG	3.872380e-03	1.789080e-05	4	true
114           	smoothSolver	3.917820e-04	2.656840e-05	2	3.335140e-02	1.866450e-03	1	false	GAMG	3.817450e-03	1.767150e-05	4	true
115           	smoothSolver	3.892970e-04	2.644340e-05	2	3.308530e-02	1.862060e-03	1	false	GAMG	3.764000e-03	1.745620e-05	4	true
116           	smoothSolver	3.868460e-04	2.631990e-05	2	3.282040e-02	1.857080e-03	1	false	GAMG	3.713330e-03	1.724740e-05	4	true
117           	smoothSolver	3.844260e-04	2.619780e-05	2	3.255860e-02	1.851470e-03	1	false	GAMG	3.664340e-03	1.704660e-05	4	true
118           	smoothSolver	3.820390e-04	2.607710e-05	2	3.229910e-02	1.845220e-03	1	false	GAMG	3.617060e-03	1.685280e-05	4	true
119           	smoothSolver	3.796820e-04	2.595770e-05	2	3.204200e-02	1.838330e-03	1	false	GAMG	3.570640e-03	1.666270e-05	4	true
120           	smoothSolver	3.773560e-04	2.583980e-05	2	3.178810e-02	1.830820e-03	1	false	GAMG	3.525120e-03	1.648340e-05	4	true
121           	smoothSolver	3.750600e-04	2.572310e-05	2	3.154080e-02	1.822740e-03	1	false	GAMG	3.480490e-03	1.631140e-05	4	true
122           	smoothSolver	3.727930e-04	2.560770e-05	2	3.129690e-02	1.814130e-03	1	false	GAMG	3.437510e-03	1.614580e-05	4	true
123           	smoothSolver	3.705550e-04	2.549360e-05	2	3.105570e-02	1.805030e-03	1	false	GAMG	3.395840e-03	1.598660e-05	4	true
124           	smoothSolver	3.683450e-04	2.538080e-05	2	3.081710e-02	1.795490e-03	1	false	GAMG	3.355350e-03	1.583250e-05	4	true
125           	smoothSolver	3.661620e-04	2.526910e-05	2	3.058030e-02	1.785590e-03	1	false	GAMG	3.315630e-03	1.568690e-05	4	true
126           	smoothSolver	3.640060e-04	2.515870e-05	2	3.034850e-02	1.775360e-03	1	false	GAMG	3.276530e-03	1.554930e-05	4	true
127           	smoothSolver	3.618770e-04	2.504940e-05	2	3.014280e-02	1.764800e-03	1	false	GAMG	3.237810e-03	1.542070e-05	4	true
128           	smoothSolver	3.597740e-04	2.494130e-05	2	2.993880e-02	1.754030e-03	1	false	GAMG	3.199610e-03	1.529540e-05	4	true
129           	smoothSolver	3.576960e-04	2.483440e-05	2	2.974130e-02	1.743090e-03	1	false	GAMG	3.162010e-03	1.517500e-05	4	true
130           	smoothSolver	3.556430e-04	2.472850e-05	2	2.954510e-02	1.732030e-03	1	false	GAMG	3.125030e-03	1.505840e-05	4	true
131           	smoothSolver	3.536140e-04	2.462380e-05	2	2.935110e-02	1.720890e-03	1	false	GAMG	3.088920e-03	1.494490e-05	4	true
