# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
115           	smoothSolver	1.952860e-03	1.908160e-04	10	2.510730e-02	2.002660e-03	8	false	GAMG	5.394690e-02	5.386800e-04	7	true
116           	smoothSolver	1.944550e-03	1.902510e-04	10	2.530250e-02	2.492250e-03	7	false	GAMG	4.589260e-02	4.514180e-04	20	true
117           	smoothSolver	1.936490e-03	1.896840e-04	10	2.475760e-02	2.042110e-03	8	false	GAMG	5.025410e-02	4.959020e-04	9	true
118           	smoothSolver	1.928200e-03	1.891060e-04	10	2.334880e-02	1.872040e-03	8	false	GAMG	4.602080e-02	4.599290e-04	13	true
119           	smoothSolver	1.920130e-03	1.885260e-04	10	2.440020e-02	1.980260e-03	8	false	GAMG	5.143260e-02	5.133080e-04	15	true
120           	smoothSolver	1.911990e-03	1.879510e-04	10	2.370850e-02	2.256310e-03	7	false	GAMG	5.159180e-02	4.911970e-04	7	true
121           	smoothSolver	1.903920e-03	1.873840e-04	10	2.465340e-02	2.384670e-03	7	false	GAMG	4.927200e-02	4.789580e-04	15	true
122           	smoothSolver	1.895880e-03	1.868060e-04	10	2.320280e-02	2.189610e-03	7	false	GAMG	4.948530e-02	4.532530e-04	5	true
123           	smoothSolver	1.887810e-03	1.862300e-04	10	2.149220e-02	1.716240e-03	8	false	GAMG	4.753510e-02	4.515910e-04	9	true
124           	smoothSolver	1.879840e-03	1.856520e-04	10	2.196050e-02	2.091720e-03	7	false	GAMG	4.753240e-02	4.405530e-04	5	true
125           	smoothSolver	1.871950e-03	1.850870e-04	10	2.378850e-02	2.336270e-03	7	false	GAMG	4.841840e-02	4.713850e-04	13	true
126           	smoothSolver	1.864200e-03	1.845300e-04	10	2.367270e-02	2.196040e-03	7	false	GAMG	4.523380e-02	4.361370e-04	11	true
127           	smoothSolver	1.856540e-03	1.839670e-04	10	2.266290e-02	2.103160e-03	7	false	GAMG	4.341780e-02	3.968270e-04	6	true
128           	smoothSolver	1.848850e-03	1.834130e-04	10	2.242120e-02	2.150180e-03	7	false	GAMG	4.347610e-02	4.326380e-04	9	true
129           	smoothSolver	1.840960e-03	1.828390e-04	10	2.339280e-02	2.130270e-03	7	false	GAMG	4.716650e-02	4.253990e-04	5	true
130           	smoothSolver	1.833320e-03	1.822820e-04	10	2.044780e-02	1.698230e-03	8	false	GAMG	3.851470e-02	3.691050e-04	11	true
131           	smoothSolver	1.825650e-03	1.817280e-04	10	2.268110e-02	1.773740e-03	8	false	GAMG	4.815000e-02	3.848750e-04	5	true
132           	smoothSolver	1.818220e-03	1.811810e-04	10	2.163090e-02	1.726740e-03	8	false	GAMG	4.613890e-02	4.392240e-04	7	true
133           	smoothSolver	1.810670e-03	1.806290e-04	10	2.218790e-02	2.169720e-03	7	false	GAMG	4.906170e-02	4.533250e-04	5	true
134           	smoothSolver	1.803310e-03	1.800870e-04	10	2.194160e-02	2.170430e-03	7	false	GAMG	4.620160e-02	4.114140e-04	5	true
135           	smoothSolver	1.795870e-03	1.795400e-04	10	2.122480e-02	2.109020e-03	7	false	GAMG	4.469360e-02	4.404920e-04	7	true
136           	smoothSolver	1.788390e-03	1.440330e-04	11	2.241350e-02	2.127620e-03	7	false	GAMG	5.070870e-02	4.221820e-04	5	true
137           	smoothSolver	1.781210e-03	1.437170e-04	11	2.340730e-02	2.186370e-03	7	false	GAMG	4.577550e-02	3.848390e-04	5	true
138           	smoothSolver	1.773970e-03	1.432900e-04	11	2.374470e-02	2.153910e-03	7	false	GAMG	4.508160e-02	4.127250e-04	5	true
139           	smoothSolver	1.766670e-03	1.428510e-04	11	2.391240e-02	2.158590e-03	7	false	GAMG	4.504630e-02	4.433490e-04	7	true
140           	smoothSolver	1.759590e-03	1.424320e-04	11	2.433440e-02	2.167720e-03	7	false	GAMG	4.201300e-02	3.777950e-04	5	true
141           	smoothSolver	1.752410e-03	1.420000e-04	11	2.361200e-02	2.244310e-03	7	false	GAMG	4.934700e-02	4.183600e-04	5	true
142           	smoothSolver	1.745450e-03	1.415810e-04	11	2.343360e-02	2.195900e-03	7	false	GAMG	4.562850e-02	4.170770e-04	5	true
143           	smoothSolver	1.738360e-03	1.411560e-04	11	2.275090e-02	2.139360e-03	7	false	GAMG	4.361070e-02	4.117100e-04	5	true
144           	smoothSolver	1.731500e-03	1.407350e-04	11	2.116830e-02	1.738020e-03	8	false	GAMG	4.082480e-02	4.052260e-04	12	true
145           	smoothSolver	1.724580e-03	1.403130e-04	11	2.077360e-02	1.665060e-03	8	false	GAMG	4.576830e-02	4.350450e-04	5	true
146           	smoothSolver	1.717760e-03	1.399020e-04	11	2.055210e-02	1.607590e-03	8	false	GAMG	4.384370e-02	4.099960e-04	7	true
147           	smoothSolver	1.711020e-03	1.394940e-04	11	2.098790e-02	2.056260e-03	7	false	GAMG	4.435250e-02	4.319570e-04	4	true
148           	smoothSolver	1.704430e-03	1.390920e-04	11	2.131880e-02	2.005090e-03	7	false	GAMG	4.066730e-02	3.994820e-04	15	true
149           	smoothSolver	1.697800e-03	1.386860e-04	11	1.973540e-02	1.878310e-03	7	false	GAMG	4.205350e-02	3.609730e-04	5	true
150           	smoothSolver	1.691290e-03	1.382850e-04	11	1.905230e-02	1.874790e-03	7	false	GAMG	3.942430e-02	3.681150e-04	5	true
151           	smoothSolver	1.684790e-03	1.378870e-04	11	2.090010e-02	2.054390e-03	7	false	GAMG	3.923000e-02	3.840760e-04	11	true
152           	smoothSolver	1.678390e-03	1.374940e-04	11	2.154530e-02	2.147240e-03	7	false	GAMG	3.987340e-02	3.920780e-04	9	true
153           	smoothSolver	1.672050e-03	1.371020e-04	11	2.053880e-02	1.907830e-03	7	false	GAMG	4.216570e-02	4.190790e-04	4	true
154           	smoothSolver	1.665770e-03	1.367170e-04	11	2.062040e-02	2.011200e-03	7	false	GAMG	4.404900e-02	3.891260e-04	5	true
155           	smoothSolver	1.659660e-03	1.363340e-04	11	2.012270e-02	1.966110e-03	7	false	GAMG	4.087820e-02	3.570960e-04	5	true
156           	smoothSolver	1.653560e-03	1.359540e-04	11	2.046050e-02	1.964440e-03	7	false	GAMG	4.064760e-02	3.844580e-04	5	true
157           	smoothSolver	1.647500e-03	1.355780e-04	11	2.036490e-02	1.887730e-03	7	false	GAMG	4.095130e-02	4.023570e-04	11	true
158           	smoothSolver	1.641620e-03	1.352120e-04	11	1.952340e-02	1.845700e-03	7	false	GAMG	3.969990e-02	3.917590e-04	5	true
159           	smoothSolver	1.635770e-03	1.348480e-04	11	2.002000e-02	1.947220e-03	7	false	GAMG	3.962810e-02	3.957470e-04	5	true
160           	smoothSolver	1.629970e-03	1.344850e-04	11	1.951300e-02	1.927190e-03	7	false	GAMG	3.800340e-02	3.730690e-04	11	true
161           	smoothSolver	1.624280e-03	1.341280e-04	11	1.910920e-02	1.892710e-03	7	false	GAMG	3.636540e-02	3.556560e-04	15	true
162           	smoothSolver	1.618590e-03	1.337710e-04	11	2.070470e-02	1.963540e-03	7	false	GAMG	4.439870e-02	3.846320e-04	5	true
163           	smoothSolver	1.613010e-03	1.334180e-04	11	2.081860e-02	1.976750e-03	7	false	GAMG	4.342450e-02	4.151830e-04	5	true
164           	smoothSolver	1.607500e-03	1.330730e-04	11	1.912170e-02	1.792320e-03	7	false	GAMG	3.745290e-02	3.742580e-04	7	true
165           	smoothSolver	1.602200e-03	1.327370e-04	11	1.884390e-02	1.796830e-03	7	false	GAMG	3.947500e-02	3.562650e-04	6	true
166           	smoothSolver	1.596770e-03	1.323980e-04	11	2.029110e-02	1.908240e-03	7	false	GAMG	4.125460e-02	4.114700e-04	5	true
167           	smoothSolver	1.591370e-03	1.320540e-04	11	1.962560e-02	1.881140e-03	7	false	GAMG	4.481820e-02	3.527100e-04	5	true
168           	smoothSolver	1.586010e-03	1.317130e-04	11	1.889300e-02	1.815300e-03	7	false	GAMG	4.124690e-02	3.649180e-04	5	true
169           	smoothSolver	1.580830e-03	1.313870e-04	11	2.101260e-02	2.002820e-03	7	false	GAMG	4.421390e-02	4.329250e-04	5	true
170           	smoothSolver	1.575600e-03	1.310580e-04	11	2.087930e-02	1.909650e-03	7	false	GAMG	4.208410e-02	4.015740e-04	9	true
171           	smoothSolver	1.570570e-03	1.307410e-04	11	1.984300e-02	1.904020e-03	7	false	GAMG	3.752300e-02	3.721740e-04	7	true
172           	smoothSolver	1.565650e-03	1.304270e-04	11	1.989070e-02	1.935440e-03	7	false	GAMG	4.092950e-02	3.562810e-04	5	true
173           	smoothSolver	1.560550e-03	1.301050e-04	11	1.953520e-02	1.860430e-03	7	false	GAMG	4.191220e-02	3.912780e-04	7	true
174           	smoothSolver	1.555690e-03	1.297960e-04	11	2.056980e-02	1.900890e-03	7	false	GAMG	4.257390e-02	4.179050e-04	5	true
175           	smoothSolver	1.550800e-03	1.294850e-04	11	1.840860e-02	1.810140e-03	7	false	GAMG	3.853540e-02	3.686610e-04	9	true
176           	smoothSolver	1.545910e-03	1.291700e-04	11	1.897610e-02	1.829110e-03	7	false	GAMG	4.248400e-02	3.742890e-04	5	true
177           	smoothSolver	1.541110e-03	1.288630e-04	11	1.894820e-02	1.807390e-03	7	false	GAMG	3.763800e-02	3.757700e-04	10	true
178           	smoothSolver	1.536440e-03	1.285650e-04	11	1.865560e-02	1.806600e-03	7	false	GAMG	3.893760e-02	3.815030e-04	5	true
179           	smoothSolver	1.531740e-03	1.282630e-04	11	1.946380e-02	1.855210e-03	7	false	GAMG	4.201410e-02	4.145310e-04	7	true
180           	smoothSolver	1.527180e-03	1.279690e-04	11	1.942650e-02	1.520330e-03	8	false	GAMG	4.239500e-02	4.112760e-04	5	true
181           	smoothSolver	1.522730e-03	1.276820e-04	11	1.923820e-02	1.840850e-03	7	false	GAMG	3.919530e-02	3.718790e-04	7	true
182           	smoothSolver	1.518260e-03	1.273940e-04	11	2.082240e-02	1.849560e-03	7	false	GAMG	4.189950e-02	3.999490e-04	5	true
183           	smoothSolver	1.513920e-03	1.271150e-04	11	2.084240e-02	1.920540e-03	7	false	GAMG	4.346300e-02	4.286500e-04	7	true
184           	smoothSolver	1.509610e-03	1.268370e-04	11	2.142610e-02	1.916770e-03	7	false	GAMG	5.007630e-02	4.003850e-04	5	true
185           	smoothSolver	1.505410e-03	1.265650e-04	11	2.032370e-02	1.901280e-03	7	false	GAMG	4.828360e-02	3.935160e-04	5	true
186           	smoothSolver	1.501210e-03	1.262990e-04	11	2.182140e-02	1.958040e-03	7	false	GAMG	4.649830e-02	3.787280e-04	5	true
