# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
130           	smoothSolver	1.790300e-03	1.770840e-04	10	1.164630e-02	1.077980e-03	9	false	GAMG	9.362230e-03	8.950720e-05	28	true
131           	smoothSolver	1.780380e-03	1.763620e-04	10	1.127490e-02	1.059480e-03	9	false	GAMG	8.890040e-03	8.660640e-05	34	true
132           	smoothSolver	1.770870e-03	1.756710e-04	10	1.116590e-02	1.046290e-03	9	false	GAMG	8.778630e-03	8.623860e-05	32	true
133           	smoothSolver	1.761600e-03	1.749980e-04	10	1.101460e-02	1.036050e-03	9	false	GAMG	8.236230e-03	7.022420e-05	31	true
134           	smoothSolver	1.752400e-03	1.743280e-04	10	1.120600e-02	1.023370e-03	9	false	GAMG	9.336960e-03	9.113620e-05	26	true
135           	smoothSolver	1.743460e-03	1.736740e-04	10	1.076780e-02	1.003410e-03	9	false	GAMG	8.594370e-03	8.355760e-05	25	true
136           	smoothSolver	1.734700e-03	1.730350e-04	10	1.070440e-02	1.021950e-03	9	false	GAMG	8.913550e-03	8.054570e-05	26	true
137           	smoothSolver	1.726080e-03	1.724010e-04	10	1.094970e-02	1.027040e-03	9	false	GAMG	9.880210e-03	9.571330e-05	24	true
138           	smoothSolver	1.717660e-03	1.381720e-04	11	1.105040e-02	9.992310e-04	9	false	GAMG	9.575760e-03	9.341810e-05	33	true
139           	smoothSolver	1.709380e-03	1.377870e-04	11	1.043800e-02	9.931850e-04	9	false	GAMG	7.804870e-03	7.513500e-05	48	true
140           	smoothSolver	1.701270e-03	1.373120e-04	11	1.130530e-02	9.893690e-04	9	false	GAMG	9.156130e-03	9.041690e-05	30	true
141           	smoothSolver	1.693240e-03	1.368360e-04	11	1.105950e-02	9.727520e-04	9	false	GAMG	8.439140e-03	8.132750e-05	38	true
142           	smoothSolver	1.685380e-03	1.363710e-04	11	1.062520e-02	9.523090e-04	9	false	GAMG	8.767400e-03	8.753970e-05	24	true
143           	smoothSolver	1.677660e-03	1.359140e-04	11	1.008240e-02	9.412110e-04	9	false	GAMG	7.713360e-03	7.630580e-05	30	true
