# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
159           	smoothSolver	2.040260e-04	9.870080e-06	3	4.493450e-01	1.487300e-02	1	false	GAMG	3.513030e-02	3.113870e-04	6	true
160           	smoothSolver	2.031560e-04	9.863660e-06	3	4.434530e-01	1.241350e-02	1	false	GAMG	3.556340e-02	2.843610e-04	6	true
161           	smoothSolver	2.022940e-04	9.860600e-06	3	4.329650e-01	1.171730e-02	1	false	GAMG	3.637060e-02	2.755640e-04	5	true
162           	smoothSolver	2.014390e-04	9.859350e-06	3	4.207100e-01	1.212650e-02	1	false	GAMG	3.781290e-02	3.383850e-04	4	true
163           	smoothSolver	2.005870e-04	9.857210e-06	3	4.081550e-01	1.263300e-02	1	false	GAMG	3.904740e-02	3.092280e-04	4	true
164           	smoothSolver	1.997470e-04	9.861170e-06	3	3.937010e-01	1.329130e-02	1	false	GAMG	4.444750e-02	3.970200e-04	4	true
165           	smoothSolver	1.989090e-04	9.866640e-06	3	3.749280e-01	1.408260e-02	1	false	GAMG	5.088030e-02	3.246990e-04	5	true
166           	smoothSolver	1.980740e-04	9.871310e-06	3	3.612140e-01	1.503860e-02	1	false	GAMG	5.259140e-02	3.681010e-04	5	true
167           	smoothSolver	1.972510e-04	9.883200e-06	3	3.465130e-01	1.708030e-02	1	false	GAMG	4.981330e-02	3.733940e-04	7	true
168           	smoothSolver	1.964300e-04	9.901000e-06	3	3.358200e-01	1.758920e-02	1	false	GAMG	5.601470e-02	5.588980e-04	6	true
169           	smoothSolver	1.956110e-04	9.925570e-06	3	3.229220e-01	1.695310e-02	1	false	GAMG	6.938470e-02	5.564830e-04	6	true
170           	smoothSolver	1.947860e-04	9.948880e-06	3	3.126780e-01	1.586390e-02	1	false	GAMG	6.912710e-02	4.890060e-04	6	true
171           	smoothSolver	1.939750e-04	9.986350e-06	3	3.000600e-01	1.767940e-02	1	false	GAMG	8.218360e-02	7.351730e-04	5	true
172           	smoothSolver	1.931570e-04	1.003870e-05	3	2.938740e-01	1.661440e-02	1	false	GAMG	9.068370e-02	7.436060e-04	7	true
