# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
85            	smoothSolver	3.315870e-03	2.725430e-04	6	5.141830e-02	4.988580e-03	4	false	GAMG	9.247010e-02	7.294300e-04	5	true
86            	smoothSolver	3.297120e-03	2.710110e-04	6	4.924470e-02	4.896620e-03	4	false	GAMG	1.045790e-01	6.770170e-04	5	true
87            	smoothSolver	3.277720e-03	2.694540e-04	6	5.097710e-02	4.813480e-03	4	false	GAMG	9.258740e-02	4.803870e-04	5	true
88            	smoothSolver	3.259360e-03	2.679430e-04	6	5.031030e-02	3.611510e-03	5	false	GAMG	8.656150e-02	3.990920e-04	6	true
89            	smoothSolver	3.240310e-03	2.663990e-04	6	4.613190e-02	3.266230e-03	5	false	GAMG	9.235510e-02	6.044020e-04	6	true
90            	smoothSolver	3.221340e-03	2.648320e-04	6	4.883580e-02	3.148020e-03	5	false	GAMG	8.274320e-02	8.050130e-04	5	true
91            	smoothSolver	3.202110e-03	2.632360e-04	6	4.711420e-02	3.117830e-03	5	false	GAMG	8.667890e-02	5.529840e-04	5	true
92            	smoothSolver	3.182460e-03	2.616140e-04	6	5.293260e-02	3.615580e-03	5	false	GAMG	8.200070e-02	7.361560e-04	5	true
93            	smoothSolver	3.163890e-03	2.600250e-04	6	5.677370e-02	4.849510e-03	4	false	GAMG	8.989150e-02	6.755760e-04	5	true
94            	smoothSolver	3.144220e-03	2.584100e-04	6	5.540720e-02	4.779850e-03	4	false	GAMG	8.315160e-02	3.679600e-04	6	true
95            	smoothSolver	3.124940e-03	2.567470e-04	6	6.350210e-02	5.819990e-03	4	false	GAMG	8.644940e-02	5.302750e-04	5	true
96            	smoothSolver	3.105340e-03	2.550720e-04	6	6.427930e-02	5.654450e-03	4	false	GAMG	8.459110e-02	6.239600e-04	5	true
97            	smoothSolver	3.086520e-03	2.534830e-04	6	6.232610e-02	5.696220e-03	4	false	GAMG	8.879650e-02	6.067130e-04	5	true
98            	smoothSolver	3.066970e-03	2.518150e-04	6	5.961360e-02	5.540480e-03	4	false	GAMG	8.279900e-02	6.595120e-04	5	true
99            	smoothSolver	3.046720e-03	2.500920e-04	6	6.386140e-02	5.148900e-03	4	false	GAMG	8.475810e-02	5.669790e-04	5	true
100           	smoothSolver	3.026410e-03	2.483480e-04	6	6.102260e-02	4.870540e-03	4	false	GAMG	8.092260e-02	4.049890e-04	6	true
101           	smoothSolver	3.006100e-03	2.465930e-04	6	5.618590e-02	4.771690e-03	4	false	GAMG	6.895090e-02	5.954070e-04	5	true
102           	smoothSolver	2.986210e-03	2.448670e-04	6	6.184050e-02	4.818350e-03	4	false	GAMG	8.196040e-02	6.586280e-04	5	true
103           	smoothSolver	2.965400e-03	2.430830e-04	6	6.640440e-02	5.004250e-03	4	false	GAMG	8.541820e-02	6.551570e-04	4	true
104           	smoothSolver	2.945110e-03	2.413070e-04	6	6.760180e-02	5.274560e-03	4	false	GAMG	7.924860e-02	5.596730e-04	5	true
105           	smoothSolver	2.923740e-03	2.394530e-04	6	7.241890e-02	6.276500e-03	4	false	GAMG	8.682950e-02	8.611880e-04	4	true
106           	smoothSolver	2.903380e-03	2.376500e-04	6	7.725700e-02	6.234790e-03	4	false	GAMG	8.615730e-02	8.538360e-04	4	true
107           	smoothSolver	2.882630e-03	2.358550e-04	6	8.157960e-02	6.096300e-03	4	false	GAMG	9.549180e-02	9.502520e-04	4	true
108           	smoothSolver	2.860970e-03	2.339720e-04	6	8.860120e-02	6.405120e-03	4	false	GAMG	9.575300e-02	8.077230e-04	5	true
109           	smoothSolver	2.839620e-03	2.320960e-04	6	8.551640e-02	5.604530e-03	4	false	GAMG	9.328200e-02	8.464850e-04	4	true
110           	smoothSolver	2.817970e-03	2.302020e-04	6	9.215190e-02	5.814920e-03	4	false	GAMG	8.886880e-02	6.101710e-04	5	true
111           	smoothSolver	2.795920e-03	2.282660e-04	6	9.586290e-02	6.588820e-03	4	false	GAMG	1.002330e-01	9.359970e-04	5	true
112           	smoothSolver	2.774190e-03	2.263530e-04	6	1.050930e-01	6.405850e-03	4	false	GAMG	9.491130e-02	6.762780e-04	5	true
113           	smoothSolver	2.751830e-03	2.244000e-04	6	1.078550e-01	6.881770e-03	4	false	GAMG	1.027740e-01	5.675280e-04	5	true
114           	smoothSolver	2.730110e-03	2.224910e-04	6	1.086540e-01	7.368040e-03	4	false	GAMG	1.039590e-01	6.205940e-04	5	true
115           	smoothSolver	2.707580e-03	2.205150e-04	6	1.179920e-01	1.149640e-02	3	false	GAMG	9.780440e-02	9.355430e-04	5	true
116           	smoothSolver	2.684890e-03	2.185410e-04	6	1.296160e-01	1.162780e-02	3	false	GAMG	1.213090e-01	7.083230e-04	5	true
117           	smoothSolver	2.661670e-03	2.165050e-04	6	1.414660e-01	1.212500e-02	3	false	GAMG	1.231980e-01	6.858440e-04	5	true
118           	smoothSolver	2.638900e-03	2.144980e-04	6	1.536750e-01	1.263900e-02	3	false	GAMG	1.193690e-01	1.166160e-03	4	true
119           	smoothSolver	2.616110e-03	2.124880e-04	6	1.501070e-01	1.475280e-02	3	false	GAMG	1.199020e-01	7.356920e-04	5	true
120           	smoothSolver	2.593080e-03	2.104930e-04	6	1.636870e-01	1.317620e-02	3	false	GAMG	1.249680e-01	5.461340e-04	5	true
121           	smoothSolver	2.570110e-03	2.085000e-04	6	1.590180e-01	1.303590e-02	3	false	GAMG	1.204220e-01	1.056900e-03	4	true
122           	smoothSolver	2.546460e-03	2.064170e-04	6	1.839410e-01	1.627910e-02	3	false	GAMG	1.392270e-01	8.082350e-04	5	true
123           	smoothSolver	2.523340e-03	2.043590e-04	6	1.893170e-01	1.508890e-02	3	false	GAMG	1.300220e-01	9.516960e-04	5	true
124           	smoothSolver	2.499590e-03	2.022880e-04	6	1.890340e-01	1.564290e-02	3	false	GAMG	1.284510e-01	9.328880e-04	5	true
125           	smoothSolver	2.476340e-03	2.002410e-04	6	2.059030e-01	1.470820e-02	3	false	GAMG	1.376130e-01	1.310540e-03	5	true
126           	smoothSolver	2.451970e-03	1.981370e-04	6	2.164100e-01	1.560280e-02	3	false	GAMG	1.441720e-01	6.816010e-04	5	true
127           	smoothSolver	2.428740e-03	1.960950e-04	6	2.205720e-01	1.379860e-02	3	false	GAMG	1.385620e-01	1.342850e-03	4	true
128           	smoothSolver	2.404310e-03	1.940090e-04	6	2.251660e-01	1.746340e-02	3	false	GAMG	1.527820e-01	1.492860e-03	4	true
129           	smoothSolver	2.380310e-03	1.919130e-04	6	2.319840e-01	1.607950e-02	3	false	GAMG	1.487740e-01	7.529860e-04	5	true
130           	smoothSolver	2.356870e-03	1.898300e-04	6	2.498470e-01	1.846110e-02	3	false	GAMG	1.701460e-01	1.016960e-03	5	true
131           	smoothSolver	2.332290e-03	1.877240e-04	6	2.599820e-01	1.665190e-02	3	false	GAMG	1.543040e-01	1.038470e-03	5	true
132           	smoothSolver	2.309000e-03	1.856720e-04	6	2.474110e-01	1.983250e-02	3	false	GAMG	1.611610e-01	9.372020e-04	5	true
133           	smoothSolver	2.284550e-03	1.835650e-04	6	2.596920e-01	1.682450e-02	3	false	GAMG	1.564840e-01	1.395870e-03	4	true
134           	smoothSolver	2.259320e-03	1.814340e-04	6	2.563660e-01	1.778390e-02	3	false	GAMG	1.718910e-01	1.712240e-03	4	true
135           	smoothSolver	2.235790e-03	1.793380e-04	6	2.503950e-01	1.397150e-02	3	false	GAMG	1.698660e-01	1.543990e-03	4	true
136           	smoothSolver	2.211400e-03	1.772660e-04	6	2.706440e-01	1.670580e-02	3	false	GAMG	1.651090e-01	1.120700e-03	5	true
